Cuerpo;Sentido
Felicitaciones !! A seguir aprendiendo para ganar @TheVoiceChile  ! #TheVoiceChileVivo ... https://t.co/RtoPfaFFI6;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @sergiobaezah: #thevoicechile no me gusta el favoritismo de fonsi;Negativo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @TheVoiceChile: ¡Felicitaciones Nicole! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/d3ojgSO5Wq;Positivo
#thevoicechile no me gusta el favoritismo de fonsi;Negativo
RT @TheVoiceChile: ¡Felicitaciones Nicole! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/d3ojgSO5Wq;Positivo
RT @TheVoiceChile: ¡Felicitaciones Nicole! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/d3ojgSO5Wq;Positivo
RT @TheVoiceChile: ¡Felicitaciones Nicole! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/d3ojgSO5Wq;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Felicitaciones Nicole! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/d3ojgSO5Wq;Positivo
RT @TheVoiceChile: ¡Felicitaciones Nicole! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/d3ojgSO5Wq;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
#TheVoiceChileVivo son todos demasiado secos! Aguante el talento nacional!! #TheVoiceChile #thevoice;Positivo
RT @TheVoiceChile: ¡Felicitaciones Nicole! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/d3ojgSO5Wq;Positivo
RT @TheVoiceChile: ¡Felicitaciones Nicole! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/d3ojgSO5Wq;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Felicitaciones Nicole! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/d3ojgSO5Wq;Positivo
RT @TheVoiceChile: Gran voz, gran presentación ¡Felicitaciones Esteban! #TheVoiceChileVivo https://t.co/Ofh1wIJ9NT;Positivo
Una lastima el lado malo del sistema de @TheVoiceChile Piraino ocupo el puesto de alguien ...;Negativo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @TheVoiceChile: ¡Felicitaciones Nicole! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/d3ojgSO5Wq;Positivo
RT @TheVoiceChile: ¡Felicitaciones Nicole! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/d3ojgSO5Wq;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
@LUISDAVID_Z no lo puedo creer :( #TheVoiceChile https://t.co/vo0Bau5rag;Negativo
@TheVoiceChile no saben ni elegir los que votan,voten por alguien que deverdad cante po,el Luis debería haber ganado❤;Negativo
RT @TheVoiceChile: ¡Felicitaciones Nicole! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/d3ojgSO5Wq;Positivo
RT @TheVoiceChile: ¡Felicitaciones Nicole! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/d3ojgSO5Wq;Positivo
RT @TheVoiceChile: ¡Felicitaciones Nicole! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/d3ojgSO5Wq;Positivo
RT @TheVoiceChile: ¡Felicitaciones Nicole! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/d3ojgSO5Wq;Positivo
RT @pilu1516: buuuu no me gusta el hermano de la oveja dolly #thevoicechile;Negativo
¡Felicitaciones Nicole! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/d3ojgSO5Wq;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Gran presentación! Felicitaciones Nicole #TheVoiceChileVivo https://t.co/p78Xlvm11j;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
@TheVoiceChile  seco lucas gran cantante de aqui a la final #TheVoiceChileVivo;Positivo
RT @TheVoiceChile: ¡Gran presentación! Felicitaciones Nicole #TheVoiceChileVivo https://t.co/p78Xlvm11j;Positivo
RT @Dario_Fuentes: Una falta de respeto @canal13 con @TheVoiceChile siendo casi la 1:30 am faltando aún 1 equipo por competir #TheVoiceChil…;Negativo
@TheVoiceChile genial Lucas y Nicole.. Ellos deben quedar son geniales;Positivo
Una falta de respeto @canal13 con @TheVoiceChile siendo casi la 1:30 am faltando aún 1 equipo por competir #TheVoiceChileVivo;Negativo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
Lo único tan arreglado como @TheVoiceChile que he visto es @MiNombreEsC13 ... Oh, wait... ambos del mismo canal. https://t.co/AI0M7jTJYI;Negativo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Gran presentación! Felicitaciones Nicole #TheVoiceChileVivo https://t.co/p78Xlvm11j;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @TheVoiceChile: ¡Felicitaciones Caroline! �✌� https://t.co/kjYM9NJyA6;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: Gran voz, gran presentación ¡Felicitaciones Esteban! #TheVoiceChileVivo https://t.co/Ofh1wIJ9NT;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
RT @TheVoiceChile: ¡Gran presentación! Felicitaciones Nicole #TheVoiceChileVivo https://t.co/p78Xlvm11j;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
@TheVoiceChile feo culiao;Negativo
#AnselmoSandoval ♡ eres el mejor #TheVoiceChileVivo  #TheVoiceChile;Positivo
RT @TheVoiceChile: ¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
¡Felicitaciones Lucas! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/hxBz7Tb4GM;Positivo
buuuu no me gusta el hermano de la oveja dolly #thevoicechile;Negativo
RT @TheVoiceChile: ¡Gran presentación! Felicitaciones Nicole #TheVoiceChileVivo https://t.co/p78Xlvm11j;Positivo
RT @TheVoiceChile: ¡Wow! Gran entrada Caroline #TheVoiceChileVivo �✌� https://t.co/gusTWa2NrV;Positivo
@TheVoiceChile sequisima Nicole!!;Positivo
Qué onda... Nicole cantó pésimo. O mejor dicho, no le hizo justicia a la canción . #TheVoiceChile;Negativo
RT @TheVoiceChile: ¡Gran presentación! Felicitaciones Nicole #TheVoiceChileVivo https://t.co/p78Xlvm11j;Positivo
#mariajesus te pasaste!!!!! Qué orgullo poder trabajar contigo @TheVoiceChile;Positivo
RT @TheVoiceChile: Gran voz, gran presentación ¡Felicitaciones Esteban! #TheVoiceChileVivo https://t.co/Ofh1wIJ9NT;Positivo
RT @TheVoiceChile: ¡Gran presentación! Felicitaciones Nicole #TheVoiceChileVivo https://t.co/p78Xlvm11j;Positivo
RT @TheVoiceChile: ¡Gran presentación! Felicitaciones Nicole #TheVoiceChileVivo https://t.co/p78Xlvm11j;Positivo
@TheVoiceChile.Exelente presentación,muy bien;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @TheVoiceChile: ¡Gran presentación! Felicitaciones Nicole #TheVoiceChileVivo https://t.co/p78Xlvm11j;Positivo
Gran voz #MariaJesus #EquipoFonsi #Fonsi #TheVoice #TheVoiceChile #QuieroTuVoz #LuisFonsi… https://t.co/2r23Gf2XTM;Positivo
RT @TheVoiceChile: ¡Gran presentación! Felicitaciones Nicole #TheVoiceChileVivo https://t.co/p78Xlvm11j;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @TheVoiceChile: ¡Gran presentación! Felicitaciones Nicole #TheVoiceChileVivo https://t.co/p78Xlvm11j;Positivo
RT @TheVoiceChile: Gran voz, gran presentación ¡Felicitaciones Esteban! #TheVoiceChileVivo https://t.co/Ofh1wIJ9NT;Positivo
RT @FcSomosUno: Grande #LuisZapata vamos con todo #EquipoFonsi   #Fonsi #TheVoice #TheVoiceChile #QuieroTuVoz… https://t.co/etuOHaPVWY;Positivo
Buenas noches ya me dio sueño ,me aburrió el programa, fue mucho mejor el año pasado #TheVoiceChile;Negativo
"RT @Fer_Langford: Lucas me cayó bien desde que dijo lo de \""Tío Lucho\"" � Ojalá que esté en la semifinal #TheVoiceChileVivo #TheVoiceChile";Positivo
RT @TheVoiceChile: ¡Gran presentación! Felicitaciones Nicole #TheVoiceChileVivo https://t.co/p78Xlvm11j;Positivo
Muy plana presentación de Luis ... Fome #TheVoiceChile;Negativo
RT @SosaaNatalia: Amo su romanticismo #LuisZapata #TheVoiceChile ❤;Positivo
"Lucas me cayó bien desde que dijo lo de \""Tío Lucho\"" � Ojalá que esté en la semifinal #TheVoiceChileVivo #TheVoiceChile";Positivo
RT @TheVoiceChile: Gran voz, gran presentación ¡Felicitaciones Esteban! #TheVoiceChileVivo https://t.co/Ofh1wIJ9NT;Positivo
RT @TheVoiceChile: ¡Gran presentación! Felicitaciones Nicole #TheVoiceChileVivo https://t.co/p78Xlvm11j;Positivo
#Nicoledavidovich esta chica es genial y carta ganadora del #equipofonsi #TheVoiceChile;Positivo
RT @TheVoiceChile: ¡Tremenda interpretación Manuela! Felicitaciones #TheVoiceChileVivo �✌� https://t.co/V4kPPPeqoV;Positivo
RT @FcSomosUno: Grande #LuisZapata vamos con todo #EquipoFonsi   #Fonsi #TheVoice #TheVoiceChile #QuieroTuVoz… https://t.co/etuOHaPVWY;Positivo
RT @Nc0rtiz: Aburrido el cabro ... #TheVoiceChile;Negativo
RT @TheVoiceChile: ¡Gran presentación! Felicitaciones Nicole #TheVoiceChileVivo https://t.co/p78Xlvm11j;Positivo
Aburrido el cabro ... #TheVoiceChile;Negativo
Pachara no pasó a los shows en vivo y este tipo está cantando? Que clase de programa es este D: #TheVoiceChileVivo #TheVoiceChile;Negativo
Grande #LuisZapata vamos con todo #EquipoFonsi   #Fonsi #TheVoice #TheVoiceChile #QuieroTuVoz… https://t.co/etuOHaPVWY;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @TheVoiceChile: ¡Gran presentación! Felicitaciones Nicole #TheVoiceChileVivo https://t.co/p78Xlvm11j;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @TheVoiceChile: ¡Gran presentación! Felicitaciones Nicole #TheVoiceChileVivo https://t.co/p78Xlvm11j;Positivo
RT @TheVoiceChile: ¡Gran presentación! Felicitaciones Nicole #TheVoiceChileVivo https://t.co/p78Xlvm11j;Positivo
RT @TheVoiceChile: ¡Gran presentación! Felicitaciones Nicole #TheVoiceChileVivo https://t.co/p78Xlvm11j;Positivo
Amo su romanticismo #LuisZapata #TheVoiceChile ❤;Positivo
@TheVoiceChile vamos Luis eres el mejor limache esta contigo;Positivo
Felicitaciones!!!! #sergiolagos #SergioTheVoice https://t.co/wLaBISPQPO;Positivo
RT @indiecita4: Perdón pero no me gustó nada la nicole :(  #thevoicechile https://t.co/nSvXw5BjCR;Negativo
RT @indiecita4: Perdón pero no me gustó nada la nicole :(  #thevoicechile https://t.co/nSvXw5BjCR;Negativo
Simplemente la mejor, talento de otro mundo #nicoldavidovic #thevoicechile felicitaciones con todo a la final ���;Positivo
#nicol sin palabras para poder decir lo perfecta que es tu voz maraviloooooso #TheVoiceChile;Positivo
@TheVoiceChile seca!! Me encanto ��;Positivo
Nicole es bella, me encanta su actitud de Diva y canta super bien. Combinación perfecta.  #TheVoiceChile;Positivo
@TheVoiceChile se paso !;Positivo
Perdón pero no me gustó nada la nicole :(  #thevoicechile https://t.co/nSvXw5BjCR;Negativo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
¡Gran presentación! Felicitaciones Nicole #TheVoiceChileVivo https://t.co/p78Xlvm11j;Positivo
#thevoicechile iwal.la.rompio la mina me convencio pa esa edad se paso;Positivo
#Nicoledavidovich hermoso color de voz serás si o si una de las semifinalistas #TheVoiceChileVivo @TheVoiceChile;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @cpls27: Cantas como la soberana callampa Lucas! #TheVoiceChile;Negativo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
#TheVoiceChile Porfa arreglen el retorno, se salen todos de tono, por lo tanto no es culpa de ellos.;Negativo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @cpls27: Cantas como la soberana callampa Lucas! #TheVoiceChile;Negativo
Cantas como la soberana callampa Lucas! #TheVoiceChile;Negativo
#thevoicechile lo fome que ya hay voces asi por ej el tipo que canta you are beautiful;Negativo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @TheVoiceChile: ¡Felicitaciones Caroline! �✌� https://t.co/kjYM9NJyA6;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @TheVoiceChile: ¡Wow! Gran entrada Caroline #TheVoiceChileVivo �✌� https://t.co/gusTWa2NrV;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @TheVoiceChile: Gran voz, gran presentación ¡Felicitaciones Esteban! #TheVoiceChileVivo https://t.co/Ofh1wIJ9NT;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @TheVoiceChile: Gran voz, gran presentación ¡Felicitaciones Esteban! #TheVoiceChileVivo https://t.co/Ofh1wIJ9NT;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
@TheVoiceChile pesima decisión de Nicole!;Negativo
@TheVoiceChile mala decisión!!!!! Muy mala!!!!;Negativo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @TheVoiceChile: ¡Felicitaciones Caroline! �✌� https://t.co/kjYM9NJyA6;Positivo
RT @TheVoiceChile: ¡Wow! Gran entrada Caroline #TheVoiceChileVivo �✌� https://t.co/gusTWa2NrV;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @TheVoiceChile: ¡Felicitaciones Caroline! �✌� https://t.co/kjYM9NJyA6;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @TheVoiceChile: ¡Felicitaciones Caroline! �✌� https://t.co/kjYM9NJyA6;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @PaulyAor: Tremendo!! Esteban!!! #TheVoiceChile;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
Saken a Queraltoyo #TheVoiceChile;Negativo
RT @TheVoiceChile: ¡Felicitaciones Caroline! �✌� https://t.co/kjYM9NJyA6;Positivo
RT @TheVoiceChile: ¡Felicitaciones Caroline! �✌� https://t.co/kjYM9NJyA6;Positivo
RT @TheVoiceChile: ¡Muy bien Héctor! #TheVoiceChileVivo https://t.co/UEq0clrmL6;Positivo
RT @TheVoiceChile: ¡Felicitaciones Caroline! �✌� https://t.co/kjYM9NJyA6;Positivo
@TheVoiceChile @nicolemusica te equivocaste esteban era mejor.;Negativo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @TheVoiceChile: Gran voz, gran presentación ¡Felicitaciones Esteban! #TheVoiceChileVivo https://t.co/Ofh1wIJ9NT;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @TheVoiceChile: ¡Felicitaciones Caroline! �✌� https://t.co/kjYM9NJyA6;Positivo
RT @TheVoiceChile: ¡Wow! Gran entrada Caroline #TheVoiceChileVivo �✌� https://t.co/gusTWa2NrV;Positivo
RT @TheVoiceChile: ¡Felicitaciones Caroline! �✌� https://t.co/kjYM9NJyA6;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
¡Felicitaciones Caroline! �✌� https://t.co/kjYM9NJyA6;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @TheVoiceChile: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/uPrpHTnMar;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
RT @canal13: ¡Felicitaciones Héctor! Ya eres semifinalista de #TheVoiceChile �✌� https://t.co/L4X2lwlxWv;Positivo
#TheVoiceChileVivo #socialRoom es lo más fome de #TheVoiceChile ☝�️;Negativo
